"jS_mouseID","jS_sex","jS_lon","jS_lat","jS_year","jS_BMI","jS_HI","jS_Ntrapped","ID","imperv","tcd","clc","swf_perc","dist_road","dist_path","prec_aug_2015","prec_aug_2016","prec_aug_2017","prec_aug_2018","soil_moist","soil_ph","CATO","PITO","POTO","cat_dens","pig_dens","pou_dens","gem_char","clc_fct"
"AA_0169","M",13.8473,51.8535,"2016",0.077934836559131,0.23,13,455,12.7399997711182,0.889999985694885,"231",7,25.0671215057373,244.898742675781,34.0022468566895,45.7346687316895,66.7877883911133,19.0590572357178,88,6.64060306549072,2.57593035697937,0.122642524540424,0.136892333626747,0.185363709926605,0.0088253440335393,9.85075950622559,"12066196","3"
"SK_3211","M",13.5994,52.2458,"2015",1.15712426116648,0,1,456,37.0800018310547,1.10000002384186,"121",1,36.5665893554688,148.601287841797,39.9165573120117,35.5162086486816,65.2854614257812,7.6323184967041,88.7725524902344,6.31630611419678,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","1"
"AA_0111","F",13.895,52.9581,"2016",-4.23162031245024,0.87,4,457,70.7200012207031,1.35000002384186,"112",0,9.54001140594482,163.967895507812,29.2789859771729,41.3893394470215,50.604419708252,14.1057767868042,92.393180847168,6.64743995666504,0.264217287302017,0.0380688942968845,0.422163009643555,0.109847255051136,0.0158269871026278,175.512542724609,"12060296","2"
"AA_0201","F",13.1633,53.2397,"2016",-0.704338636441592,0.96,6,458,38.560001373291,2.75,"112",0,14.6958417892456,203.212326049805,50.7187156677246,35,56.0000457763672,26.2070922851562,94,5.82752084732056,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"SK_3196","F",13.0208,52.8186,"2015",-1.95465659454137,0,3,459,37.7599983215332,1.55999994277954,"112",0,23.5634822845459,93.0697708129883,52.800708770752,29.9251289367676,66.1742324829102,22.983341217041,90.9639663696289,5.03473091125488,5.89752626419067,0.0238005332648754,0.137888759374619,0.281195461750031,0.0011348151601851,6.57456922531128,"12065165","2"
"SK_3180","F",13.9703,53.0039,"2015",2.02321323136461,0.76,4,460,63.8699989318848,4.8600001335144,"112",7,13.1414213180542,48.5663948059082,21.479284286499,40.118953704834,46.9631462097168,16.937463760376,92.2844161987305,6.58034992218018,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","2"
"AA_0062","F",13.5994,52.2731,"2016",-2.53942432543654,0.04,2,461,8.26000022888184,45.7799987792969,"313",30,79.2605743408203,26.4818744659424,38.211669921875,36.3556137084961,64.1016387939453,6.99801254272461,88,NA,0.32527357339859,0.0150937316939235,0.253844559192657,0.0328002460300922,0.00152203603647649,25.5974178314209,"12061332","4"
"AA_0371","F",13.9578,52.7714,"2017",0.0249299147543692,0.8,3,462,37.6199989318848,0,"112",0,13.2721347808838,110.828819274902,38.726936340332,39.8969421386719,67.5065460205078,10.7132692337036,93.255126953125,5.52506685256958,0.522292137145996,0.0203626975417137,9.61831829044968e-05,0.0870922580361366,0.00339548150077462,0.016038553789258,"12064125","2"
"SK_3027","M",12.3836,49.0664,"2015",-0.761032162552911,0.44,7,463,23.5900001525879,0,"211",0,15.8036270141602,65.7864990234375,54.7582702636719,62.1403541564941,116.760665893555,56.0604286193848,104.902252197266,6.0301718711853,1.02594614028931,0.00723065715283155,3.35459590132814e-05,0.336113542318344,0.00236885901540518,0.0109901009127498,"09375120","3"
"SK_3151","M",13.4636,52.9156,"2015",0.30947686075581,0.1,2,464,45.7200012207031,0.28999999165535,"112",8,54.8277168273926,96.2920150756836,43.7892303466797,45.4526824951172,63.3528480529785,14.999529838562,91.1839370727539,4.92132425308228,2.58246850967407,0.0293844472616911,0.0732428804039955,0.182930991053581,0.00208146823570132,5.1882119178772,"12065193","2"
"AA_0569","M",13.66,52.7369,"2018",0.653943954295973,0,10,465,13.9200000762939,6.28999996185303,"112",8,23.978723526001,237.783996582031,39.5828094482422,38.4275436401367,68.319450378418,12.3670301437378,91.1306610107422,6.16892766952515,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0138","F",14.1167,52.4206,"2016",-3.61160390643438,0.84,1,466,13.4899997711182,37.9700012207031,"112",22,21.3138046264648,148.100921630859,22.1388359069824,40.2026824951172,62.183277130127,13,88.9902648925781,6.64974164962769,4.79552507400513,0.174019306898117,0.000103069047327153,0.298412412405014,0.0108287455514073,0.00641370518133044,"12067473","2"
"SK_3121","M",13.8756,52.6053,"2015",0.524755255561292,0.8,12,467,67.4199981689453,0.270000010728836,"112",0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,90.9610061645508,4.84835958480835,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","2"
"AA_0549","F",13.66,52.7369,"2018",-0.0429876774538474,0.04,10,468,13.9200000762939,6.28999996185303,"112",8,23.978723526001,237.783996582031,39.5828094482422,38.4275436401367,68.319450378418,12.3670301437378,91.1306610107422,6.16892766952515,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0672","M",13.66,52.7369,"2018",3.69500904134298,0,10,469,13.9200000762939,6.28999996185303,"112",8,23.978723526001,237.783996582031,39.5828094482422,38.4275436401367,68.319450378418,12.3670301437378,91.1306610107422,6.16892766952515,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0163","F",13.5344,51.8488,"2016",-2.66433863644159,0.32,3,470,39.8699989318848,2.03999996185303,"112",4,17.003246307373,199.835144042969,56.7410354614258,44.5140113830566,68.7374420166016,15.7204313278198,90.3676071166992,5.45364332199097,3.15808176994324,0.114305853843689,0.0447374396026134,0.195176377892494,0.00706435227766633,2.76487183570862,"12072053","2"
"AA_0396","F",14.1442,52.0172,"2017",-1.32664076922365,0.83,9,471,23.2800006866455,2.67000007629395,"112",10,40.8915481567383,115.825088500977,30.0012226104736,38.2073516845703,72.0423355102539,18.8931007385254,87.2168197631836,5.12230110168457,0.080185167491436,0.00154991541057825,0.0465387776494026,0.00606728950515389,0.000117275871161837,3.52140235900879,"12061450","2"
"AA_0654","F",13.2144,53.1514,"2018",5.75702872856201,0.8,15,472,37.2099990844727,0,"112",0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,93.7740859985352,5.67053747177124,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"AA_0380","F",13.4864,53.1275,"2017",-2.01492678633893,0.92,7,473,49.9300003051758,0.419999986886978,"121",0,82.9981155395508,55.4482460021973,33.6309776306152,32.4775848388672,44.7458000183105,19.6522178649902,93.7398986816406,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","1"
"AA_0347","M",13.4408,53.0497,"2017",-2.55328652903274,0.71,14,474,60.8400001525879,3.14000010490417,"112",0,23.9181709289551,118.092124938965,42.1488952636719,38.2435302734375,54.139331817627,18.4349002838135,92.2370071411133,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"SK_3145","F",13.4286,53.0689,"2015",-0.524656594541372,0.86,5,475,41.0900001525879,0,"112",0,63.9209899902344,599.647644042969,41.9054260253906,36.9889984130859,53.2492446899414,20.2828502655029,92.8846740722656,6.09019374847412,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"SK_3189","M",13.3306,53.2903,"2015",1.46566136355841,0.9,1,476,18.2600002288818,6.1399998664856,"112",0,27.2751140594482,229.750534057617,43.6970710754395,33.9563369750977,51.8899993896484,28.2048263549805,95.6936492919922,5.22710037231445,1.07984709739685,1.95034909248352,6.89324006089009e-05,0.0538775250315666,0.0973100587725639,0.00343928975053132,"13055082","2"
"AA_0071","F",13.6,52.8425,"2016",-1.96488558244303,0.04,1,477,67.5400009155273,0.490000009536743,"112",2,24.2429428100586,176.743804931641,40.2595672607422,41.2310829162598,62.7665634155273,15.1031713485718,90.103141784668,5.02053737640381,0.231349110603333,0.0111094210296869,0.00519894948229194,0.0575536265969276,0.00276373419910669,1.29336309432983,"12060154","2"
"AA_0193","F",14.1267,52.7347,"2016",-3.32069779843727,0.88,5,478,10.0500001907349,21,"112",25,63.9209899902344,57.3201866149902,41.3571472167969,38.0898857116699,62.1557388305664,5.99977588653564,87.0568161010742,6.10244607925415,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","2"
"AA_0445","F",14.2272,52.0753,"2017",-0.341906184390977,0.91,1,479,46.5299987792969,6.98000001907349,"112",14,24.2777442932129,170.345458984375,29.4843883514404,37.9072532653809,74.4310607910156,18.9935779571533,87.3066940307617,6.37765407562256,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","2"
"AA_0314","M",13.8675,52.2428,"2017",3.21078347981903,0.3,7,480,50.0200004577637,4.53000020980835,"112",0,19.5165863037109,232.118392944336,33.5533447265625,38,66.4584808349609,12,87.5531616210938,5.87880849838257,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","2"
"AA_0298","F",14.0953,52.7383,"2017",-2.06321010294916,0.76,5,481,51.0299987792969,19.0400009155273,"121",0,26.858980178833,47.7492561340332,41.4794578552246,39.5336799621582,64.5990829467773,6.54433059692383,88.5178146362305,6.48357582092285,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","1"
"SK_3105","F",13.4542,53.1478,"2015",-1.08297127143799,0.88,1,482,5.92000007629395,3.19000005722046,"211",21,40.3540077209473,609.944152832031,36.215877532959,33.362434387207,46.7278709411621,21.1896476745605,93.8373260498047,5.79919242858887,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","3"
"AA_0158","F",13.81,51.8978,"2016",-0.691603906434382,0.2,10,483,85.0500030517578,0.5,"112",0,14.9756526947021,157.447174072266,31.4341297149658,48.0234107971191,60.2356109619141,16.0239372253418,88.672737121582,6.06953811645508,4.17577743530273,0.00283589027822018,1.93239152431488,0.20132352411747,0.000136724571348168,93.1648941040039,"12061320","2"
"AA_0292","F",13.5353,52.8969,"2017",1.44187109976464,0.12,10,484,21.1700000762939,0,"211",0,92.9600830078125,157.869552612305,42.3640632629395,47.9785614013672,66.0025787353516,13.675666809082,91.1115188598633,6.24493026733398,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","3"
"AA_0145","F",14.0589,52.6703,"2016",-5.16433863644159,0.92,1,485,0.889999985694885,0,"231",11,67.8555755615234,200.189895629883,33.2728385925293,42.8558387756348,66.47265625,9,90.8784942626953,6.91519212722778,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","3"
"SK_3122","M",13.6664,52.7339,"2015",2.74661523785776,0.05,15,486,47.2400016784668,6.51999998092651,"112",0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,91.1677017211914,5.96711921691895,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"SK_3047","M",12.2875,49.6044,"2015",3.21617038686714,0.29,4,487,9.42000007629395,0,"112",0,16.6773319244385,200.462646484375,51.3670463562012,38.4331474304199,95.2398910522461,32.3273048400879,103.075164794922,5.80701589584351,1.38522958755493,0.0662389248609543,0.00711655803024769,0.428663343191147,0.020497826859355,2.2022397518158,"09374132","2"
"AA_0439","M",14.0756,52.1736,"2017",0.436980962259775,0.68,1,488,32.439998626709,20.7000007629395,"112",18,12.7481698989868,196.590347290039,34.5873260498047,36.2980155944824,87.6283874511719,15.2841053009033,88.2461242675781,6.01071834564209,0.564330041408539,0.249466836452484,0.000134431160404347,0.0305373091250658,0.0134992748498917,0.0072744064964354,"12067426","2"
"AA_0648","F",13.2144,53.1514,"2018",4.72475525556129,0.86,15,489,37.2099990844727,0,"112",0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,93.7740859985352,5.67053747177124,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"SK_3104","M",14.1206,52.7547,"2015",2.03475525556129,0.85,2,490,37.7799987792969,0.509999990463257,"112",35,125.634475708008,168.105316162109,43.249641418457,38.8725929260254,63.8725929260254,5.87837314605713,87.8570709228516,6.91118097305298,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","2"
"SK_3158","M",13.5472,52.9217,"2015",0.306663004159994,0.2,4,491,68.0400009155273,0.419999986886978,"112",0,22.1092071533203,111.397941589355,42.4467506408691,49.1705741882324,66.9662322998047,14.2238731384277,92,4.82803964614868,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","2"
"AA_0177","M",13.8434,53.1267,"2016",-0.89979169044015,0.71,1,492,3.57999992370605,0,"211",0,27.059549331665,240.672180175781,28.0945339202881,37.2661743164062,45.4910011291504,17.0507526397705,92.4846343994141,6.61781120300293,0.997008681297302,0.0210310835391283,0.0334559045732021,0.214680776000023,0.00452851550653577,7.20388889312744,"12073157","3"
"AA_0146","M",13.81,51.8978,"2016",2.71048178256057,0.2,10,493,85.0500030517578,0.5,"112",0,14.9756526947021,157.447174072266,31.4341297149658,48.0234107971191,60.2356109619141,16.0239372253418,88.672737121582,6.06953811645508,4.17577743530273,0.00283589027822018,1.93239152431488,0.20132352411747,0.000136724571348168,93.1648941040039,"12061320","2"
"AA_0364","F",13.8975,52.2761,"2017",-0.684739147507691,0.23,14,494,67.870002746582,0,"121",0,26.8478717803955,250.533706665039,32.2477836608887,37.2477836608887,65.7902908325195,12,87.7522506713867,6.32859802246094,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","1"
"SK_3068","M",12.1683,48.8911,"2015",-2.30220846234758,0.85,4,495,33.4700012207031,0,"112",0,48.0570907592773,17.5055294036865,30.4265460968018,44.845630645752,103.044502258301,54.9300689697266,102.156791687012,7.76372385025024,0.536088764667511,0.0299952458590269,3.91250760003459e-05,0.144040018320084,0.00805932935327291,0.0105123948305845,"09375205","2"
"AA_0284","F",13.5353,52.8969,"2017",2.83686019625168,0.27,10,496,21.1700000762939,0,"211",0,92.9600830078125,157.869552612305,42.3640632629395,47.9785614013672,66.0025787353516,13.675666809082,91.1115188598633,6.24493026733398,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","3"
"AA_0451","F",13.6506,53.2108,"2017",-1.31889513570348,0.96,5,497,0,0.529999971389771,"112",6,71.6080017089844,1056.02282714844,25.3068294525146,27.4250736236572,37.306827545166,15.9321718215942,94.7502136230469,6.47007846832275,0.0856778174638748,0.0383082963526249,0.0409117229282856,0.0371099784970284,0.016592625528574,17.7202587127686,"12073404","2"
"AA_0077","F",13.5883,52.2156,"2016",3.55694303956706,0,2,498,14.9300003051758,25.0699996948242,"311",0,29.2751140594482,30.8630084991455,40.5059127807617,35.562816619873,64.6103286743164,10.2773485183716,88.0475234985352,NA,0.32527357339859,0.0150937316939235,0.253844559192657,0.0328002460300922,0.00152203603647649,25.5974178314209,"12061332","4"
"SK_2965","F",12.3167,48.9717,"2015",1.13707649486425,0.64,1,499,41.7400016784668,0.930000007152557,"211",5,51.7350158691406,136.361846923828,37.9881439208984,51.3768730163574,95.0727691650391,50.4382133483887,102,7.22929096221924,0.21015390753746,2.7916827093577e-05,1.6138664484024,0.0437505468726158,5.8118193919654e-06,335.980163574219,"09375183","3"
"AA_0499","M",11.6069,53.9405,"2017",-1.14688558244303,0.88,7,500,30.5,0,"121",20,17.6912326812744,67.2136459350586,68.4612274169922,32,45.5169639587402,80.9301605224609,100,6.65794610977173,0.824423670768738,0.0109763247892261,0.0298039652407169,0.187587901949883,0.00249753333628178,6.78154134750366,"13058073","1"
"SK_3192","F",13.3122,53.2242,"2015",0.218522986456463,0.88,1,501,0,11.1599998474121,"142",7,50.9505920410156,192.912094116211,43.9179496765137,36.0360450744629,52,26.7934398651123,94.5898971557617,6.38668298721313,0.108805999159813,0.0488261394202709,0.0520808696746826,0.00971931498497725,0.0043614930473268,4.65222883224487,"12073384","2"
"AA_0269","M",13.8756,52.6053,"2017",-1.90627847119934,0.62,9,502,67.4199981689453,0.270000010728836,"112",0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,90.9610061645508,4.84835958480835,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","2"
"SK_3055","F",12.3544,49.125,"2015",-2.97169943903885,0.52,2,503,53.7200012207031,0.469999998807907,"231",0,34.4019470214844,64.0032653808594,55.2408332824707,58.7237014770508,114.15113067627,51.2882919311523,104.402328491211,5.71600818634033,1.00399947166443,0.0375607348978519,0.00816174130886793,0.267113983631134,0.00999303068965673,2.17143058776855,"09372169","3"
"AA_0049","M",13.6761,52.4977,"2016",0.572481782560573,0.85,6,504,57.1699981689453,0,"142",0,31.302547454834,317.967895507812,34.4710464477539,40.1130447387695,63.0133094787598,9.34791946411133,89,6.03938055038452,0.0336529426276684,0.00670273322612047,5.25753930560313e-05,0.0105757657438517,0.00210639950819314,0.0165223311632872,"12064227","2"
"AA_0490","M",11.4812,53.8451,"2017",-0.457518217439428,0.68,5,505,11.6499996185303,0,"211",0,30.1287498474121,342.750915527344,61.880012512207,32.3611640930176,45.3664741516113,42.5655784606934,99.710319519043,6.74648952484131,0.486360490322113,0.00637173047289252,0.0168715845793486,0.160733535885811,0.00210574432276189,5.57575988769531,"13058025","3"
"SK_3040","F",12.0933,48.8519,"2015",0.672116058158552,0.68,4,506,60.310001373291,0,"112",0,31.6119289398193,45.6129875183105,33.5362663269043,49.0936393737793,102.435600280762,53.6088333129883,102.894409179688,5.79941987991333,0.640521645545959,0.0340447910130024,0.000135555805172771,0.113630637526512,0.00603965763002634,0.0240480452775955,"09273141","2"
"AA_0170","F",13.8473,51.8535,"2016",2.19030220156273,0.72,13,507,12.7399997711182,0.889999985694885,"231",7,25.0671215057373,244.898742675781,34.0022468566895,45.7346687316895,66.7877883911133,19.0590572357178,88,6.64060306549072,2.57593035697937,0.122642524540424,0.136892333626747,0.185363709926605,0.0088253440335393,9.85075950622559,"12066196","3"
"SK_3197","M",13.0208,52.8186,"2015",-0.00883781614079697,0,3,508,37.7599983215332,1.55999994277954,"112",0,23.5634822845459,93.0697708129883,52.800708770752,29.9251289367676,66.1742324829102,22.983341217041,90.9639663696289,5.03473091125488,5.89752626419067,0.0238005332648754,0.137888759374619,0.281195461750031,0.0011348151601851,6.57456922531128,"12065165","2"
"SK_3152","F",13.1972,52.9008,"2015",-0.127661516346135,0.32,3,509,39.5999984741211,1.11000001430511,"112",1,26.0000610351562,59.1194229125977,48.8289947509766,35.4872436523438,59.1113357543945,20.5180759429932,92,5.90186405181885,4.44086933135986,0.0503958761692047,0.127040222287178,0.181027457118034,0.00205433601513505,5.17866373062134,"12065198","2"
"SK_3181","M",14.0355,53.0203,"2015",3.36942909445358,0.85,1,510,44.1699981689453,4.30000019073486,"112",8,19.6653060913086,122.025833129883,22.2413272857666,41.0197944641113,48.5831336975098,15.0084733963013,91.3884124755859,6.92543697357178,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","2"
"SK_3030","F",12.1353,48.8936,"2015",-2.26233535523842,0.64,3,511,52.0099983215332,0,"121",0,109.167274475098,47.792236328125,33.7244453430176,45.6240386962891,103.775787353516,56.7519226074219,102.959426879883,6.38960933685303,0.536088764667511,0.0299952458590269,3.91250760003459e-05,0.144040018320084,0.00805932935327291,0.0105123948305845,"09375205","1"
"SK_3054","M",12.3544,49.125,"2015",-0.460252947446638,0.63,2,512,53.7200012207031,0.469999998807907,"231",0,34.4019470214844,64.0032653808594,55.2408332824707,58.7237014770508,114.15113067627,51.2882919311523,104.402328491211,5.71600818634033,1.00399947166443,0.0375607348978519,0.00816174130886793,0.267113983631134,0.00999303068965673,2.17143058776855,"09372169","3"
"AA_0187","M",14.0355,53.0203,"2016",-1.02433863644159,0.85,5,513,44.1699981689453,4.30000019073486,"112",8,19.6653060913086,122.025833129883,22.2413272857666,41.0197944641113,48.5831336975098,15.0084733963013,91.3884124755859,6.92543697357178,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","2"
"AA_0509","M",12.3881,53.6394,"2017",-0.913432528444476,0.82,1,514,69.2900009155273,0,"121",0,48.9468307495117,188.183471679688,61.5674819946289,31.7074737548828,50.6545143127441,53.5587501525879,97.6281585693359,6.43814897537231,0.208105519413948,0.809052586555481,9.01344719750341e-06,0.0319775380194187,0.124319188296795,0.00138500821776688,"13053102","1"
"SK_3124","F",13.6664,52.7339,"2015",1.09211605815855,0.04,15,515,47.2400016784668,6.51999998092651,"112",0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,91.1677017211914,5.96711921691895,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0390","M",13.8975,52.2761,"2017",-0.703206676571454,0.25,14,516,67.870002746582,0,"121",0,26.8478717803955,250.533706665039,32.2477836608887,37.2477836608887,65.7902908325195,12,87.7522506713867,6.32859802246094,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","1"
"AA_0335","F",14.0542,51.9744,"2017",-1.36084109734397,0.84,1,517,29.2399997711182,0,"112",7,34.9779014587402,109.19255065918,30.9597320556641,39.5727119445801,67.9191284179688,18,88,5.88887453079224,1.7609738111496,0.0217252299189568,0.530868649482727,0.0831466019153595,0.00102578417863697,25.0656337738037,"12061329","2"
"AA_0384","F",13.8975,52.2761,"2017",0.266138300708085,0.24,14,518,67.870002746582,0,"121",0,26.8478717803955,250.533706665039,32.2477836608887,37.2477836608887,65.7902908325195,12,87.7522506713867,6.32859802246094,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","1"
"SK_3142","M",13.4286,53.0689,"2015",-1.61715249303741,0.85,5,519,41.0900001525879,0,"112",0,63.9209899902344,599.647644042969,41.9054260253906,36.9889984130859,53.2492446899414,20.2828502655029,92.8846740722656,6.09019374847412,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0444","F",14.2697,52.0439,"2017",-3.16601440628453,0.83,4,520,73.6500015258789,0.769999980926514,"112",0,24.7392826080322,161.359786987305,26.0684700012207,38.0580596923828,71.99365234375,20.0163078308105,87.0744323730469,5.43390941619873,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","2"
"SK_3188","F",13.3067,53.2531,"2015",-1.97069779843726,0.88,1,521,31.1399993896484,18.25,"112",14,23.0572128295898,252.737869262695,44.0707893371582,36.1149063110352,52.0707893371582,27.5088424682617,95.0679016113281,5.50479936599731,0.108805999159813,0.0488261394202709,0.0520808696746826,0.00971931498497725,0.0043614930473268,4.65222883224487,"12073384","2"
"AA_0541","M",12.3728,52.7536,"2018",0.226122620564897,0.15,2,522,13.3599996566772,3.41000008583069,"211",17,32.2407264709473,84.4311447143555,86.1034469604492,26.0386085510254,74.2337188720703,60.0359039306641,91.0793762207031,6.56063318252563,1.00130343437195,0.000279104482615367,4.06429098802619e-05,0.330687463283539,9.21761966310441e-05,0.013422604650259,"12063094","3"
"AA_0598","M",14.0806,53.0336,"2018",-1.69607172584722,0.82,9,523,0,0,"211",0,26.4313259124756,581.596984863281,24.1022644042969,44.5001678466797,53.6766624450684,13.9989881515503,92,7.24931526184082,0.132863029837608,0.0593872144818306,0.0634582042694092,0.0284640565514565,0.0127228843048215,13.5950374603271,"12073505","3"
"AA_0054","F",13.9289,52.5028,"2016",2.42365316055048,0.71,3,524,49.4700012207031,20.1100006103516,"121",34,24.2997169494629,118.771110534668,27.007604598999,44,65.8942565917969,10.7174501419067,89,6.2933521270752,0.288325846195221,0.0409376062452793,0.531547725200653,0.0623343326151371,0.00885046739131212,114.917457580566,"12064408","1"
"AA_0460","F",13.6686,52.4936,"2017",1.47846836739881,0.25,4,525,39,0,"112",0,23.9148368835449,30.8242111206055,34.565486907959,40.1565628051758,63.0231742858887,9.07248210906982,89,6.0058798789978,0.0336529426276684,0.00670273322612047,5.25753930560313e-05,0.0105757657438517,0.00210639950819314,0.0165223311632872,"12064227","2"
"AA_0653","M",13.2144,53.1514,"2018",0.70473884954543,0.71,15,526,37.2099990844727,0,"112",0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,93.7740859985352,5.67053747177124,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"AA_0131","M",13.5878,52.1583,"2016",1.09555926854759,0,5,527,25.4799995422363,9.32999992370605,"112",6,67.2844924926758,123.291549682617,41.9005737304688,38.4732055664062,67.0479507446289,15.385217666626,88.4037780761719,5.40405893325806,0.32527357339859,0.0150937316939235,0.253844559192657,0.0328002460300922,0.00152203603647649,25.5974178314209,"12061332","2"
"AA_0210","F",14.3217,52.6506,"2016",-1.80024474443871,0.71,1,528,8.39000034332275,0,"211",0,55,762.294555664062,30.5733795166016,37.9139175415039,64.3454742431641,9.14596080780029,87,7.0905179977417,1.94843745231628,0.120987221598625,7.69278485677205e-05,0.137046694755554,0.00850984454154968,0.00541085237637162,"12064274","3"
"SK_3022","F",12.145,48.8336,"2015",-2.05443416904606,0.84,3,529,17.2800006866455,0,"112",0,22.485668182373,125.727279663086,32.553050994873,48.0149383544922,101.229644775391,51.6082572937012,102.511413574219,7.43933248519897,1.33315908908844,0.679507374763489,0.000178761023562402,0.171994641423225,0.0876651778817177,0.0230624675750732,"09375196","2"
"AA_0072","F",13.3047,52.9936,"2016",0.891293998554803,0,7,530,9.17000007629395,0,"211",1,104.969741821289,594.888977050781,47.1969833374023,38.3888206481934,56.1969833374023,15.8309297561646,92.0007476806641,6.61646509170532,3.41104459762573,0.0392261631786823,0.0959925428032875,0.152729421854019,0.00175635027699172,4.29806327819824,"12065356","3"
"AA_0498","M",11.6069,53.9405,"2017",-2.35197127143799,0.94,7,531,30.5,0,"121",20,17.6912326812744,67.2136459350586,68.4612274169922,32,45.5169639587402,80.9301605224609,100,6.65794610977173,0.824423670768738,0.0109763247892261,0.0298039652407169,0.187587901949883,0.00249753333628178,6.78154134750366,"13058073","1"
